1:4 dilution,,
Wavelength (nm),Abs,
700.0075073,0.009776304476,
699.0003662,0.00982909929,
697.9928589,0.009733601473,
696.9850464,0.01028002333,
696.0130005,0.009777468629,
695.0045166,0.009946573526,
693.9957886,0.01096131187,
692.9866333,0.01011924166,
692.0133057,0.009778846055,
691.003479,0.01026398782,
689.9934692,0.01014200225,
688.9830322,0.009715256281,
688.0084229,0.0101484945,
686.9973755,0.008705191314,
685.9860229,0.009564870968,
685.010437,0.009500730783,
683.9985352,0.009726745076,
682.986145,0.01003032923,
682.0096436,0.009664487094,
680.9966431,0.009954916313,
679.9834595,0.009750015102,
679.0060425,0.009522903711,
677.9921265,0.01060826518,
677.0141602,0.009606577456,
675.9995728,0.009760313667,
674.9847412,0.009838710539,
674.0057983,0.009738419205,
672.9903564,0.00994074624,
672.0108032,0.009696779773,
670.9946899,0.010596117,
670.0146484,0.01056815963,
668.9978027,0.009695693851,
668.0171509,0.01008159202,
666.9996948,0.01046340447,
665.9821167,0.00979907345,
665.0004883,0.009110801853,
663.9821777,0.009756130166,
663,0.009828251787,
662.0174561,0.01021389663,
660.998291,0.009991310537,
660.0151978,0.01035530772,
658.9953613,0.009542167187,
658.0116577,0.01018551365,
656.9912109,0.009331006557,
656.006958,0.009792957455,
654.9859009,0.01106286794,
654.0010376,0.009837440215,
653.0159302,0.0104342103,
651.9939575,0.009574132971,
651.0081787,0.01020565443,
649.9857178,0.009762828238,
648.9993896,0.01004995964,
648.0127563,0.01057876926,
646.9893188,0.01046602987,
646.0021362,0.0101647377,
645.0146484,0.009478241205,
643.9902954,0.01012038067,
643.0022583,0.009659061208,
642.0139771,0.00948800426,
640.9887085,0.01011953317,
639.9998169,0.01036421489,
639.0106201,0.01007552445,
637.9844971,0.01044192631,
636.994751,0.01020061877,
636.0047607,0.01090673357,
635.0144043,0.009624998085,
633.9871216,0.009907747619,
632.9962158,0.01057704538,
632.0050659,0.00930085592,
631.0136719,0.01032050047,
629.9851685,0.01080189552,
628.9931641,0.01105644275,
628.0009766,0.01008988451,
627.0083008,0.0104832137,
626.0155029,0.009987416677,
624.9856567,0.009890109301,
623.9921875,0.01051649544,
622.9985962,0.01068755891,
622.0046387,0.00956823118,
621.010376,0.01118909661,
620.0159302,0.0110223759,
618.984375,0.01031631231,
617.9892578,0.01022494771,
616.9939575,0.01034069993,
615.9984131,0.01000749506,
615.0025635,0.01031835284,
614.0063477,0.01052034087,
613.0100708,0.01081402414,
612.0133667,0.01053797733,
611.0164185,0.01149697509,
609.9822998,0.01051975694,
608.9848022,0.0109234564,
607.9870605,0.01099455077,
606.9890137,0.01116524544,
605.9907837,0.01115026604,
604.9921875,0.01096086018,
603.9934082,0.01130664814,
602.9943848,0.01095483452,
601.9949951,0.01140695624,
600.9953613,0.01109858509,
599.9955444,0.01115996018,
598.9954224,0.0112526631,
597.9949341,0.01140323561,
596.9942627,0.01168398187,
595.9934082,0.01107869484,
594.9922485,0.01166526135,
593.9907227,0.01117316075,
592.9890137,0.01152297109,
591.9871216,0.01168254577,
590.9848022,0.01113286987,
589.9823608,0.01174871065,
589.0167236,0.01121220645,
588.0137939,0.01129338983,
587.010498,0.01234412007,
586.006958,0.01204910781,
585.0032349,0.01173262112,
583.9992065,0.0123652406,
582.9949341,0.0112228319,
581.9903564,0.01170413848,
580.9855957,0.01217783336,
580.0177612,0.01234063134,
579.0124512,0.01217919122,
578.0068359,0.01268032286,
577.0010986,0.01230795495,
575.9950562,0.01277260575,
574.9887085,0.01239837334,
573.9821167,0.01323826052,
573.0125732,0.01340490021,
572.0055542,0.01311986521,
570.998291,0.01296149567,
569.9906616,0.01374096423,
568.9828491,0.01373684965,
568.012085,0.01449972577,
567.0038452,0.01443006285,
565.9953003,0.01451302785,
564.9865112,0.01430155057,
564.0147705,0.01489516813,
563.0055542,0.01498577837,
561.9959717,0.01462939382,
560.986145,0.01529177558,
560.0135498,0.01505660359,
559.0032959,0.0155810304,
557.9927979,0.01551245432,
556.9820557,0.01551025454,
556.0084839,0.01585359126,
554.9972534,0.01612618752,
553.9857178,0.01606644318,
553.0115356,0.01616396196,
551.9995728,0.01623376831,
550.9873047,0.01642591879,
550.0123901,0.01641199179,
548.9996948,0.01697202958,
547.9868164,0.01799016818,
547.0111694,0.01726232469,
545.9978027,0.01765384898,
544.9841309,0.01812466234,
544.0078125,0.01837141253,
542.9937134,0.01881132275,
542.0169067,0.01886736229,
541.0024414,0.01773646101,
539.9875488,0.01835396886,
539.0101318,0.01893979684,
537.994873,0.02000661194,
537.0169678,0.01978006028,
536.0012817,0.01978293248,
534.9852905,0.02062602527,
534.0066528,0.02195485123,
532.9902344,0.02081062458,
532.0112915,0.02093116194,
530.9943848,0.0223600883,
530.0148926,0.02358162217,
528.9975586,0.02412972413,
528.0177002,0.02348630503,
526.9998169,0.02461901121,
525.9818115,0.02614368312,
525.0012817,0.02683106251,
523.9827881,0.02906545438,
523.0018311,0.03046101704,
521.9828491,0.03308595344,
521.0014648,0.03576926142,
519.9820557,0.03942501545,
519.0001831,0.04254497215,
518.0180664,0.04575784877,
516.9980469,0.05002816021,
516.015564,0.05655621737,
514.9950562,0.06370216608,
514.012146,0.07183056325,
512.9911499,0.08041780442,
512.0077515,0.08967892081,
510.9864197,0.1018840224,
510.002655,0.1152832657,
509.0186768,0.1303964406,
507.9966431,0.1463011056,
507.0122375,0.1636603028,
505.9897766,0.183075428,
505.0048523,0.2051349878,
503.9819641,0.2299332321,
502.9967346,0.2583537996,
502.011261,0.2814463973,
500.9877319,0.3084158897,
500.0018005,0.3346868753,
499.0157471,0.3622021675,
497.9916077,0.3904506862,
497.0050659,0.4136659801,
496.0184021,0.4328393042,
494.9935303,0.4530871212,
494.0064087,0.4685805738,
492.9811401,0.4829464257,
491.9936218,0.4906369746,
491.0059204,0.4933333397,
490.0180359,0.4951032996,
488.9918823,0.4931129217,
488.0036011,0.487098366,
487.0150757,0.4775948524,
485.9883118,0.4667422175,
484.9993896,0.4539114535,
484.0102844,0.4409023523,
482.9828796,0.4259998202,
481.9933777,0.4095993936,
481.0036316,0.3919481635,
480.0137024,0.3758293092,
478.9855957,0.3605270088,
477.9952087,0.3448073864,
477.0047607,0.3285726011,
476.0140381,0.3135071397,
474.9850159,0.2984908819,
473.993927,0.2861454487,
473.0026245,0.2746051848,
472.0111084,0.2648521662,
470.9813232,0.2539094985,
469.9894714,0.2454012036,
468.997345,0.2381795645,
468.005127,0.2321682274,
467.0126953,0.2267362624,
465.9818726,0.2216114253,
464.9890137,0.2163328826,
463.9960327,0.211832121,
463.0027771,0.2081834823,
462.0093994,0.2043310553,
461.0158386,0.2001373172,
459.9837341,0.1946115345,
458.9898071,0.1889908165,
457.995636,0.1841259003,
457.0012512,0.1795361042,
456.0067444,0.1744016707,
455.0120544,0.1694015115,
454.0171509,0.1635652632,
452.9837952,0.1578209251,
451.9884949,0.1513648629,
450.992981,0.1459272206,
449.9973755,0.1406569183,
449.0015564,0.135085538,
448.0055542,0.1292497814,
447.0093384,0.1241648495,
446.0129089,0.1189389303,
445.0164185,0.1145973504,
443.9813232,0.1107915416,
442.984375,0.1064622179,
441.9872131,0.1031853929,
440.9899292,0.1003559604,
439.9924927,0.09683436155,
438.994873,0.09462466836,
437.9970093,0.09237675369,
436.9989929,0.09048013389,
436.000824,0.08812256902,
435.0024109,0.08688411862,
434.0038757,0.08523361385,
433.0051575,0.0836571157,
432.0062866,0.08231068403,
431.0072021,0.0812029466,
430.0079346,0.08039285243,
429.0085449,0.07938703895,
428.0089111,0.07814182341,
427.0091248,0.0773351565,
426.0091858,0.07657617331,
425.0090942,0.07562338561,
424.0087585,0.07505766302,
423.0083008,0.07335997373,
422.0076294,0.07310970128,
421.006897,0.07188862562,
420.0058899,0.07123927772,
419.0046692,0.07074012607,
418.0033875,0.07042632252,
417.0018616,0.06998959184,
416.0002136,0.06974298507,
414.9983826,0.06989528984,
413.9963684,0.06963150948,
412.9942322,0.0695662722,
411.9919128,0.06969863921,
410.9893494,0.07092694193,
409.9866638,0.06992743164,
408.9838562,0.07029698789,
407.9808044,0.07101076841,
407.0162354,0.07157249749,
406.0129089,0.07187057287,
405.0093689,0.07242757827,
404.0057068,0.07252429426,
403.0019226,0.07240577042,
401.9979248,0.07397757471,
400.9937439,0.07384172082,
